排行,權證標的代號,權證標的名稱,發行檔數
1,2308,台達電,116
2,IX0001,臺股指數,115
3,2330,台積電,100
4,2317,鴻海,92
5,2454,聯發科,90
6,1303,南亞,83
7,3661,世芯-KY,79
8,6770,力積電,76
9,2404,漢唐,71
10,6669,緯穎,69
11,2059,川湖,68
12,3037,欣興,67
13,2345,智邦,66
14,2313,華通,64
15,6139,亞翔,57
16,3017,奇鋐,51
17,6805,富世達,48
18,8039,台虹,46
19,0050,元大台灣50,45
20,2368,金像電,45
21,1802,台玻,44
22,2327,國巨*,42
23,6781,AES-KY,40
24,3231,緯創,38
25,1560,中砂,37
26,2337,旺宏,36
27,2383,台光電,36
28,3665,貿聯-KY,33
29,00631L,元大台灣50正2,31
30,3030,德律,31
31,8210,勤誠,30
32,2606,裕民,29
33,2612,中航,29
34,6213,聯茂,29
35,3189,景碩,26
36,3711,日月光投控,26
37,6531,愛普*,25
38,2605,新興,24
39,6944,兆聯實業,23
40,8150,南茂,23
41,2449,京元電子,22
42,2486,一詮,22
43,3090,日電貿,22
44,3715,定穎投控,22
45,00632R,元大台灣50反1,21
46,6196,帆宣,21
47,3450,聯鈞,20
48,1301,台塑,19
49,2367,燿華,19
50,2402,毅嘉,19
51,2637,慧洋-KY,19
52,6691,洋基工程,19
53,00738U,元大道瓊白銀,18
54,1605,華新,18
55,2887,台新新光金,18
56,3706,神達,18
57,8046,南電,18
58,8499,鼎炫-KY,18
59,2303,聯電,17
60,2388,威盛,17
61,3533,嘉澤,17
62,5469,瀚宇博,17
63,2371,大同,16
64,4763,材料*-KY,16
65,8112,至上,16
66,2301,光寶科,15
67,2455,全新,15
68,2467,志聖,15
69,2603,長榮,15
70,6415,矽力*-KY,15
71,1504,東元,14
72,2357,華碩,14
73,2882,國泰金,14
74,3376,新日興,14
75,2498,宏達電,13
76,6451,訊芯-KY,13
77,2359,所羅門,12
78,2481,強茂,12
79,5284,jpp-KY,12
80,6706,惠特,12
81,6890,來億-KY,12
82,00715L,街口布蘭特油正2,11
83,2360,致茂,11
84,4916,事欣科,11
85,8028,昇陽半導體,11
86,2493,揚博,10
87,2548,華固,10
88,2891,中信金,10
89,3008,大立光,10
90,3013,晟銘電,10
91,4977,眾達-KY,10
92,1326,台化,9
93,2009,第一銅,9
94,2610,華航,9
95,2645,長榮航太,9
96,3034,聯詠,9
97,3167,大量,9
98,3515,華擎,9
99,6215,和椿,9
100,6271,同欣電,9
101,0052,富邦科技,8
102,1216,統一,8
103,2316,楠梓電,8
104,2324,仁寶,8
105,2374,佳能,8
106,2618,長榮航,8
107,2630,亞航,8
108,2884,玉山金,8
109,2890,永豐金,8
110,3563,牧德,8
111,6409,旭隼,8
112,00664R,國泰臺灣加權反1,7
113,2329,華泰,7
114,3010,華立,7
115,5269,祥碩,7
116,6285,啟碁,7
117,IX0027,電子類,7
118,00633L,富邦上証正2,6
119,00637L,元大滬深300正2,6
120,00650L,復華香港正2,6
121,1608,華榮,6
122,1717,長興,6
123,2002,中鋼,6
124,2356,英業達,6
125,2421,建準,6
126,2472,立隆電,6
127,2615,萬海,6
128,2881,富邦金,6
129,3019,亞光,6
130,3694,海華,6
131,5234,達興材料,6
132,6789,采鈺,6
133,6830,汎銓,6
134,00642U,元大S&P石油,5
135,1513,中興電,5
136,2027,大成鋼,5
137,2331,精英,5
138,2883,凱基金,5
139,3044,健鼎,5
140,3048,益登,5
141,6239,力成,5
142,6282,康舒,5
143,6472,保瑞,5
144,6753,龍德造船,5
145,00663L,國泰臺灣加權正2,4
146,00674R,元大S&P黃金反1,4
147,00706L,元大S&P日圓正2,4
148,00919,群益台灣精選高息,4
149,1101,台泥,4
150,1319,東陽,4
151,2474,可成,4
152,2520,冠德,4
153,2609,陽明,4
154,3305,昇貿,4
155,3406,玉晶光,4
156,3413,京鼎,4
157,4583,台灣精銳,4
158,4739,康普,4
159,4906,正文,4
160,4958,臻鼎-KY,4
161,00655L,國泰中國A50正2,3
162,00665L,富邦恒生國企正2,3
163,1312,國喬,3
164,1477,聚陽,3
165,1514,亞力,3
166,1536,和大,3
167,2049,上銀,3
168,2312,金寶,3
169,2354,鴻準,3
170,2376,技嘉,3
171,2409,友達,3
172,2885,元大金,3
173,2889,國票金,3
174,3006,晶豪科,3
175,3035,智原,3
176,3481,群創,3
177,3532,台勝科,3
178,4770,上品,3
179,4961,天鈺,3
180,5434,崇越,3
181,5871,中租-KY,3
182,6191,精成科,3
183,6257,矽格,3
184,6278,台表科,3
185,8374,羅昇,3
186,9904,寶成,3
187,IX0039,金融類,3
